Date,Avg T,StDev T,Avg DP,StDev DP
7/29/10 8:00 AM,39.21,2.96,32.10,0.213537555
7/29/10 9:00 AM,39.21,2.96,32.10,0.213186387
7/29/10 10:00 AM,39.21,2.96,32.10,0.212889839
7/29/10 11:00 AM,39.21,2.96,32.10,0.213179763
7/29/10 12:00 PM,39.21,2.96,32.10,0.213910899
7/29/10 1:00 PM,39.21,2.96,32.10,0.21473789
7/29/10 2:00 PM,39.21,2.96,32.10,0.216224438
7/29/10 3:00 PM,39.21,2.96,32.10,0.2176963
7/29/10 4:00 PM,39.20,2.96,32.10,0.219153774
7/29/10 5:00 PM,39.20,2.96,32.10,0.220095396
7/29/10 6:00 PM,39.20,2.95,32.10,0.220769294
7/29/10 7:00 PM,39.20,2.95,32.09,0.220813071
7/29/10 8:00 PM,39.20,2.95,32.09,0.220645056
7/29/10 9:00 PM,39.20,2.95,32.09,0.2202919
7/29/10 10:00 PM,39.19,2.95,32.09,0.219734556
7/29/10 11:00 PM,39.19,2.95,32.09,0.219005583
7/30/10 12:00 AM,39.19,2.96,32.09,0.21844094
7/30/10 1:00 AM,39.19,2.96,32.09,0.218094965
7/30/10 2:00 AM,39.19,2.96,32.09,0.217997631
7/30/10 3:00 AM,39.19,2.96,32.09,0.218617046
7/30/10 4:00 AM,39.18,2.96,32.09,0.219818834
7/30/10 5:00 AM,39.18,2.97,32.09,0.221672143
7/30/10 6:00 AM,39.18,2.97,32.08,0.222718625
7/30/10 7:00 AM,39.18,2.97,32.08,0.222428436
7/30/10 8:00 AM,39.18,2.97,32.08,0.221841296
7/30/10 9:00 AM,39.17,2.97,32.08,0.221456805
7/30/10 10:00 AM,39.17,2.97,32.08,0.221147603
7/30/10 11:00 AM,39.17,2.97,32.08,0.221252474
7/30/10 12:00 PM,39.17,2.97,32.08,0.222096266
7/30/10 1:00 PM,39.17,2.97,32.08,0.222900086
7/30/10 2:00 PM,39.17,2.97,32.08,0.223980253
7/30/10 3:00 PM,39.17,2.97,32.07,0.224975479
7/30/10 4:00 PM,39.16,2.96,32.07,0.226037723
7/30/10 5:00 PM,39.16,2.96,32.07,0.226847097
7/30/10 6:00 PM,39.16,2.96,32.07,0.227212149
7/30/10 7:00 PM,39.16,2.96,32.07,0.227168398
7/30/10 8:00 PM,39.16,2.96,32.07,0.226918705
7/30/10 9:00 PM,39.15,2.96,32.07,0.226258881
7/30/10 10:00 PM,39.15,2.96,32.07,0.225337905
7/30/10 11:00 PM,39.15,2.96,32.07,0.22446159
7/31/10 12:00 AM,39.15,2.96,32.07,0.223512539
7/31/10 1:00 AM,39.15,2.97,32.06,0.222912079
7/31/10 2:00 AM,39.14,2.97,32.06,0.222813466
7/31/10 3:00 AM,39.14,2.97,32.06,0.223519225
7/31/10 4:00 AM,39.14,2.97,32.06,0.224871429
7/31/10 5:00 AM,39.14,2.98,32.06,0.226922511
7/31/10 6:00 AM,39.14,2.98,32.06,0.228161315
7/31/10 7:00 AM,39.13,2.98,32.06,0.227848635
7/31/10 8:00 AM,39.13,2.98,32.06,0.227426619
7/31/10 9:00 AM,39.13,2.98,32.05,0.2269979
7/31/10 10:00 AM,39.13,2.98,32.05,0.226846916
7/31/10 11:00 AM,39.12,2.98,32.05,0.227078154
7/31/10 12:00 PM,39.12,2.98,32.05,0.228050243
7/31/10 1:00 PM,39.12,2.98,32.05,0.228939769
7/31/10 2:00 PM,39.12,2.98,32.05,0.230023224
7/31/10 3:00 PM,39.12,2.97,32.05,0.231098633
7/31/10 4:00 PM,39.12,2.97,32.05,0.232590901
7/31/10 5:00 PM,39.11,2.97,32.05,0.233502999
7/31/10 6:00 PM,39.11,2.97,32.05,0.234158804
7/31/10 7:00 PM,39.11,2.97,32.04,0.234350537
7/31/10 8:00 PM,39.11,2.97,32.04,0.234302092
7/31/10 9:00 PM,39.10,2.97,32.04,0.233776978
7/31/10 10:00 PM,39.10,2.97,32.04,0.233019156
7/31/10 11:00 PM,39.10,2.97,32.04,0.23197523
8/1/10 12:00 AM,39.10,2.97,32.04,0.23119988
8/1/10 1:00 AM,39.09,2.97,32.04,0.2309099
8/1/10 2:00 AM,39.09,2.98,32.04,0.230969207
8/1/10 3:00 AM,39.09,2.98,32.03,0.232093166
8/1/10 4:00 AM,39.09,2.98,32.03,0.233916045
8/1/10 5:00 AM,39.09,2.98,32.03,0.236493633
8/1/10 6:00 AM,39.08,2.99,32.03,0.238146333
8/1/10 7:00 AM,39.08,2.99,32.03,0.237997064
8/1/10 8:00 AM,39.08,2.99,32.03,0.237530227
8/1/10 9:00 AM,39.07,2.99,32.03,0.237250874
8/1/10 10:00 AM,39.07,2.99,32.02,0.237390447
8/1/10 11:00 AM,39.07,2.99,32.02,0.237913406
8/1/10 12:00 PM,39.07,2.99,32.02,0.238969946
8/1/10 1:00 PM,39.07,2.99,32.02,0.240212827
8/1/10 2:00 PM,39.07,2.99,32.02,0.241783018
8/1/10 3:00 PM,39.06,2.98,32.02,0.243337555
8/1/10 4:00 PM,39.06,2.98,32.02,0.244944978
8/1/10 5:00 PM,39.06,2.98,32.02,0.245944003
8/1/10 6:00 PM,39.06,2.98,32.02,0.246680739
8/1/10 7:00 PM,39.05,2.97,32.01,0.24688024
8/1/10 8:00 PM,39.05,2.97,32.01,0.24681298
8/1/10 9:00 PM,39.05,2.97,32.01,0.246280917
8/1/10 10:00 PM,39.05,2.97,32.01,0.24522876
8/1/10 11:00 PM,39.04,2.98,32.01,0.244098559
8/2/10 12:00 AM,39.04,2.98,32.01,0.243114847
8/2/10 1:00 AM,39.04,2.98,32.00,0.242949162
8/2/10 2:00 AM,39.04,2.98,32.00,0.243355133
8/2/10 3:00 AM,39.03,2.99,32.00,0.244503968
8/2/10 4:00 AM,39.03,2.99,32.00,0.246385274
8/2/10 5:00 AM,39.03,2.99,32.00,0.248982449
8/2/10 6:00 AM,39.03,3.00,32.00,0.250730012
8/2/10 7:00 AM,39.02,3.00,31.99,0.250537517
8/2/10 8:00 AM,39.02,3.00,31.99,0.250211595
8/2/10 9:00 AM,39.02,3.00,31.99,0.249878225
8/2/10 10:00 AM,39.02,3.00,31.99,0.249832571
8/2/10 11:00 AM,39.01,3.00,31.99,0.250369352
8/2/10 12:00 PM,39.01,3.00,31.99,0.251484837
8/2/10 1:00 PM,39.01,3.00,31.99,0.252532645
8/2/10 2:00 PM,39.01,2.99,31.99,0.253871752
8/2/10 3:00 PM,39.00,2.99,31.98,0.25511813
8/2/10 4:00 PM,39.00,2.99,31.98,0.256764577
8/2/10 5:00 PM,39.00,2.98,31.98,0.257816081
8/2/10 6:00 PM,39.00,2.98,31.98,0.25860886
8/2/10 7:00 PM,38.99,2.98,31.98,0.258794558
8/2/10 8:00 PM,38.99,2.98,31.98,0.258688582
8/2/10 9:00 PM,38.99,2.98,31.98,0.258079708
8/2/10 10:00 PM,38.98,2.98,31.98,0.257212337
8/2/10 11:00 PM,38.98,2.98,31.97,0.255648533
8/3/10 12:00 AM,38.98,2.98,31.97,0.254568959
8/3/10 1:00 AM,38.98,2.99,31.97,0.254340075
8/3/10 2:00 AM,38.97,2.99,31.97,0.25453018
8/3/10 3:00 AM,38.97,2.99,31.97,0.25568355
8/3/10 4:00 AM,38.97,3.00,31.96,0.257606847
8/3/10 5:00 AM,38.97,3.00,31.96,0.260312027
8/3/10 6:00 AM,38.96,3.01,31.96,0.261940902
8/3/10 7:00 AM,38.96,3.01,31.96,0.261460866
8/3/10 8:00 AM,38.96,3.01,31.96,0.260836125
8/3/10 9:00 AM,38.95,3.01,31.95,0.260199345
8/3/10 10:00 AM,38.95,3.01,31.95,0.259905164
8/3/10 11:00 AM,38.95,3.01,31.95,0.260308919
8/3/10 12:00 PM,38.94,3.01,31.95,0.261407375
8/3/10 1:00 PM,38.94,3.00,31.95,0.262556174
8/3/10 2:00 PM,38.94,3.00,31.95,0.263991738
8/3/10 3:00 PM,38.94,3.00,31.95,0.265393141
8/3/10 4:00 PM,38.93,2.99,31.94,0.267125318
8/3/10 5:00 PM,38.93,2.99,31.94,0.268149845
8/3/10 6:00 PM,38.93,2.99,31.94,0.269160287
8/3/10 7:00 PM,38.92,2.98,31.94,0.269473873
8/3/10 8:00 PM,38.92,2.98,31.94,0.269242639
8/3/10 9:00 PM,38.92,2.98,31.94,0.268244314
8/3/10 10:00 PM,38.91,2.98,31.93,0.266929802
8/3/10 11:00 PM,38.91,2.99,31.93,0.265255949
8/4/10 12:00 AM,38.91,2.99,31.93,0.263813857
8/4/10 1:00 AM,38.90,2.99,31.93,0.263391791
8/4/10 2:00 AM,38.90,3.00,31.92,0.263710782
8/4/10 3:00 AM,38.90,3.00,31.92,0.265334862
8/4/10 4:00 AM,38.89,3.00,31.92,0.267612304
8/4/10 5:00 AM,38.89,3.01,31.92,0.27121598
8/4/10 6:00 AM,38.89,3.01,31.91,0.273639664
8/4/10 7:00 AM,38.88,3.02,31.91,0.273611655
8/4/10 8:00 AM,38.88,3.02,31.91,0.273128539
8/4/10 9:00 AM,38.87,3.02,31.91,0.272463931
8/4/10 10:00 AM,38.87,3.02,31.91,0.272386076
8/4/10 11:00 AM,38.87,3.02,31.90,0.273050221
8/4/10 12:00 PM,38.86,3.01,31.90,0.274766859
8/4/10 1:00 PM,38.86,3.01,31.90,0.276511714
8/4/10 2:00 PM,38.86,3.01,31.90,0.278952542
8/4/10 3:00 PM,38.85,3.00,31.90,0.280978948
8/4/10 4:00 PM,38.85,3.00,31.90,0.283358949
8/4/10 5:00 PM,38.85,2.99,31.89,0.285338883
8/4/10 6:00 PM,38.85,2.99,31.89,0.286953214
8/4/10 7:00 PM,38.84,2.99,31.89,0.287843708
8/4/10 8:00 PM,38.84,2.99,31.89,0.288017079
8/4/10 9:00 PM,38.83,2.99,31.89,0.287474622
8/4/10 10:00 PM,38.83,2.99,31.88,0.286399408
8/4/10 11:00 PM,38.83,2.99,31.88,0.284992579
8/5/10 12:00 AM,38.82,3.00,31.88,0.284186852
8/5/10 1:00 AM,38.82,3.00,31.88,0.284330822
8/5/10 2:00 AM,38.82,3.00,31.87,0.285236665
8/5/10 3:00 AM,38.81,3.01,31.87,0.28726623
8/5/10 4:00 AM,38.81,3.01,31.87,0.289737597
8/5/10 5:00 AM,38.81,3.02,31.87,0.293585396
8/5/10 6:00 AM,38.80,3.02,31.86,0.296710847
8/5/10 7:00 AM,38.80,3.03,31.86,0.296934589
8/5/10 8:00 AM,38.80,3.03,31.86,0.296705672
8/5/10 9:00 AM,38.79,3.03,31.86,0.296494889
8/5/10 10:00 AM,38.79,3.03,31.85,0.296857148
8/5/10 11:00 AM,38.78,3.02,31.85,0.297589649
8/5/10 12:00 PM,38.78,3.02,31.85,0.298928213
8/5/10 1:00 PM,38.78,3.02,31.85,0.300558368
8/5/10 2:00 PM,38.77,3.01,31.85,0.302475403
8/5/10 3:00 PM,38.77,3.01,31.85,0.304046369
8/5/10 4:00 PM,38.77,3.00,31.84,0.305924519
8/5/10 5:00 PM,38.76,3.00,31.84,0.307472958
8/5/10 6:00 PM,38.76,3.00,31.84,0.308715391
8/5/10 7:00 PM,38.76,2.99,31.84,0.309247898
8/5/10 8:00 PM,38.75,2.99,31.84,0.309441443
8/5/10 9:00 PM,38.75,2.99,31.84,0.308746299
8/5/10 10:00 PM,38.75,3.00,31.83,0.307917107
8/5/10 11:00 PM,38.74,3.00,31.83,0.306781621
8/6/10 12:00 AM,38.74,3.00,31.83,0.305977531
8/6/10 1:00 AM,38.73,3.00,31.83,0.306170187
8/6/10 2:00 AM,38.73,3.01,31.82,0.307048752
8/6/10 3:00 AM,38.73,3.01,31.82,0.308858048
8/6/10 4:00 AM,38.72,3.02,31.82,0.311581862
8/6/10 5:00 AM,38.72,3.02,31.81,0.315171909
8/6/10 6:00 AM,38.72,3.03,31.81,0.31800812
8/6/10 7:00 AM,38.71,3.03,31.81,0.318045497
8/6/10 8:00 AM,38.71,3.04,31.81,0.317622979
8/6/10 9:00 AM,38.70,3.04,31.80,0.317180448
8/6/10 10:00 AM,38.70,3.04,31.80,0.317359522
8/6/10 11:00 AM,38.69,3.03,31.80,0.31796673
8/6/10 12:00 PM,38.69,3.03,31.80,0.319482253
8/6/10 1:00 PM,38.69,3.03,31.80,0.321012276
8/6/10 2:00 PM,38.68,3.02,31.79,0.322838825
8/6/10 3:00 PM,38.68,3.02,31.79,0.324318014
8/6/10 4:00 PM,38.68,3.01,31.79,0.326107552
8/6/10 5:00 PM,38.67,3.01,31.79,0.327531171
8/6/10 6:00 PM,38.67,3.00,31.79,0.328666052
8/6/10 7:00 PM,38.66,3.00,31.78,0.329171783
8/6/10 8:00 PM,38.66,3.00,31.78,0.329207767
8/6/10 9:00 PM,38.66,3.00,31.78,0.328450109
8/6/10 10:00 PM,38.65,3.00,31.78,0.327111643
8/6/10 11:00 PM,38.65,3.00,31.77,0.325419318
8/7/10 12:00 AM,38.64,3.01,31.77,0.324358933
8/7/10 1:00 AM,38.64,3.01,31.77,0.324291973
8/7/10 2:00 AM,38.64,3.01,31.77,0.325000481
8/7/10 3:00 AM,38.63,3.02,31.76,0.326750282
8/7/10 4:00 AM,38.63,3.02,31.76,0.329524789
8/7/10 5:00 AM,38.62,3.03,31.76,0.333298412
8/7/10 6:00 AM,38.62,3.04,31.75,0.336074137
8/7/10 7:00 AM,38.62,3.04,31.75,0.335811315
8/7/10 8:00 AM,38.61,3.04,31.75,0.335052057
8/7/10 9:00 AM,38.61,3.04,31.74,0.334074665
8/7/10 10:00 AM,38.60,3.04,31.74,0.333793511
8/7/10 11:00 AM,38.60,3.04,31.74,0.333916545
8/7/10 12:00 PM,38.59,3.04,31.74,0.334911593
8/7/10 1:00 PM,38.59,3.03,31.73,0.335979806
8/7/10 2:00 PM,38.58,3.03,31.73,0.337360792
8/7/10 3:00 PM,38.58,3.02,31.73,0.338461825
8/7/10 4:00 PM,38.58,3.01,31.73,0.339484946
8/7/10 5:00 PM,38.57,3.01,31.73,0.340400895
8/7/10 6:00 PM,38.57,3.01,31.72,0.340949701
8/7/10 7:00 PM,38.56,3.00,31.72,0.340781857
8/7/10 8:00 PM,38.56,3.00,31.72,0.340017248
8/7/10 9:00 PM,38.56,3.00,31.72,0.338566803
8/7/10 10:00 PM,38.55,3.00,31.71,0.33642805
8/7/10 11:00 PM,38.55,3.01,31.71,0.333993397
8/8/10 12:00 AM,38.54,3.01,31.71,0.332212044
8/8/10 1:00 AM,38.54,3.01,31.71,0.331501455
8/8/10 2:00 AM,38.54,3.02,31.70,0.331868507
8/8/10 3:00 AM,38.53,3.02,31.70,0.333309641
8/8/10 4:00 AM,38.53,3.03,31.70,0.335811029
8/8/10 5:00 AM,38.52,3.03,31.69,0.339349225
8/8/10 6:00 AM,38.52,3.04,31.69,0.34197885
8/8/10 7:00 AM,38.51,3.04,31.68,0.341632292
8/8/10 8:00 AM,38.51,3.05,31.68,0.340623148
8/8/10 9:00 AM,38.51,3.05,31.68,0.33958767
8/8/10 10:00 AM,38.50,3.05,31.68,0.339241256
8/8/10 11:00 AM,38.50,3.04,31.67,0.339301225
8/8/10 12:00 PM,38.49,3.04,31.67,0.340223955
8/8/10 1:00 PM,38.49,3.03,31.67,0.341223472
8/8/10 2:00 PM,38.48,3.03,31.67,0.342531452
8/8/10 3:00 PM,38.48,3.02,31.67,0.343501266
8/8/10 4:00 PM,38.47,3.01,31.66,0.344709657
8/8/10 5:00 PM,38.47,3.01,31.66,0.345431654
8/8/10 6:00 PM,38.46,3.00,31.66,0.345913747
8/8/10 7:00 PM,38.46,3.00,31.66,0.345485112
8/8/10 8:00 PM,38.45,3.00,31.65,0.344807643
8/8/10 9:00 PM,38.45,3.00,31.65,0.343104783
8/8/10 10:00 PM,38.44,3.00,31.65,0.340650557
8/8/10 11:00 PM,38.44,3.00,31.65,0.337743601
8/9/10 12:00 AM,38.44,3.01,31.64,0.335688689
8/9/10 1:00 AM,38.43,3.01,31.64,0.334794371
8/9/10 2:00 AM,38.43,3.02,31.63,0.334769431
8/9/10 3:00 AM,38.42,3.02,31.63,0.336085559
8/9/10 4:00 AM,38.42,3.03,31.63,0.338285978
8/9/10 5:00 AM,38.41,3.03,31.62,0.34114652
8/9/10 6:00 AM,38.41,3.04,31.62,0.343443148
8/9/10 7:00 AM,38.40,3.04,31.62,0.342446907
8/9/10 8:00 AM,38.40,3.05,31.61,0.341034416
8/9/10 9:00 AM,38.39,3.05,31.61,0.339440358
8/9/10 10:00 AM,38.39,3.05,31.61,0.338565507
8/9/10 11:00 AM,38.38,3.04,31.61,0.33816275
8/9/10 12:00 PM,38.38,3.04,31.60,0.338659401
8/9/10 1:00 PM,38.37,3.03,31.60,0.339268049
8/9/10 2:00 PM,38.37,3.02,31.60,0.339963898
8/9/10 3:00 PM,38.36,3.02,31.60,0.340648585
8/9/10 4:00 PM,38.36,3.01,31.60,0.341544755
8/9/10 5:00 PM,38.35,3.00,31.59,0.341975001
8/9/10 6:00 PM,38.35,3.00,31.59,0.342198155
8/9/10 7:00 PM,38.34,3.00,31.59,0.341689595
8/9/10 8:00 PM,38.34,3.00,31.59,0.340518159
8/9/10 9:00 PM,38.33,3.00,31.59,0.338591706
8/9/10 10:00 PM,38.33,3.00,31.58,0.336386317
8/9/10 11:00 PM,38.33,3.00,31.58,0.333335266
8/10/10 12:00 AM,38.32,3.00,31.58,0.331134617
8/10/10 1:00 AM,38.32,3.01,31.57,0.330449634
8/10/10 2:00 AM,38.31,3.01,31.57,0.330612066
8/10/10 3:00 AM,38.31,3.02,31.57,0.331837274
8/10/10 4:00 AM,38.30,3.02,31.56,0.334129817
8/10/10 5:00 AM,38.30,3.03,31.56,0.337346487
8/10/10 6:00 AM,38.29,3.04,31.55,0.339751988
8/10/10 7:00 AM,38.29,3.04,31.55,0.338641264
8/10/10 8:00 AM,38.28,3.04,31.55,0.33697226
8/10/10 9:00 AM,38.28,3.04,31.55,0.335591962
8/10/10 10:00 AM,38.27,3.04,31.54,0.334747848
8/10/10 11:00 AM,38.27,3.04,31.54,0.334340656
8/10/10 12:00 PM,38.26,3.03,31.54,0.334714384
8/10/10 1:00 PM,38.26,3.03,31.54,0.335182646
8/10/10 2:00 PM,38.25,3.02,31.54,0.335916468
8/10/10 3:00 PM,38.25,3.01,31.54,0.336445369
8/10/10 4:00 PM,38.24,3.01,31.53,0.337160991
8/10/10 5:00 PM,38.24,3.00,31.53,0.337486913
8/10/10 6:00 PM,38.23,3.00,31.53,0.337502553
8/10/10 7:00 PM,38.23,2.99,31.53,0.336907278
8/10/10 8:00 PM,38.22,2.99,31.53,0.335833238
8/10/10 9:00 PM,38.22,2.99,31.52,0.334078604
8/10/10 10:00 PM,38.21,2.99,31.52,0.331962313
8/10/10 11:00 PM,38.21,3.00,31.52,0.329524789
8/11/10 12:00 AM,38.21,3.00,31.52,0.327657728
8/11/10 1:00 AM,38.20,3.00,31.51,0.326769289
8/11/10 2:00 AM,38.20,3.01,31.51,0.326867453
8/11/10 3:00 AM,38.19,3.01,31.51,0.327652999
8/11/10 4:00 AM,38.19,3.02,31.50,0.329364984
8/11/10 5:00 AM,38.19,3.02,31.50,0.331989075
8/11/10 6:00 AM,38.18,3.03,31.50,0.333822425
8/11/10 7:00 AM,38.18,3.03,31.49,0.332615865
8/11/10 8:00 AM,38.17,3.03,31.49,0.33101701
8/11/10 9:00 AM,38.17,3.03,31.49,0.329329017
8/11/10 10:00 AM,38.16,3.03,31.49,0.328191834
8/11/10 11:00 AM,38.16,3.03,31.49,0.327693501
8/11/10 12:00 PM,38.15,3.02,31.49,0.327547914
8/11/10 1:00 PM,38.15,3.02,31.49,0.327504212
8/11/10 2:00 PM,38.14,3.01,31.48,0.327585918
8/11/10 3:00 PM,38.14,3.00,31.48,0.327553774
8/11/10 4:00 PM,38.13,3.00,31.48,0.327632788
8/11/10 5:00 PM,38.13,2.99,31.48,0.327580058
8/11/10 6:00 PM,38.13,2.99,31.48,0.327355483
8/11/10 7:00 PM,38.12,2.98,31.48,0.326596172
8/11/10 8:00 PM,38.12,2.98,31.48,0.325356495
8/11/10 9:00 PM,38.11,2.98,31.48,0.323538608
8/11/10 10:00 PM,38.11,2.98,31.48,0.321359569
8/11/10 11:00 PM,38.10,2.99,31.47,0.318347105
8/12/10 12:00 AM,38.10,2.99,31.47,0.316105958
8/12/10 1:00 AM,38.10,2.99,31.47,0.314767487
8/12/10 2:00 AM,38.09,2.99,31.47,0.314284295
8/12/10 3:00 AM,38.09,3.00,31.46,0.314430835
8/12/10 4:00 AM,38.09,3.00,31.46,0.315379251
8/12/10 5:00 AM,38.08,3.01,31.46,0.317027957
8/12/10 6:00 AM,38.08,3.01,31.46,0.318371222
8/12/10 7:00 AM,38.07,3.02,31.45,0.316925535
8/12/10 8:00 AM,38.07,3.02,31.45,0.314873572
8/12/10 9:00 AM,38.07,3.02,31.45,0.313143701
8/12/10 10:00 AM,38.06,3.02,31.45,0.311704118
8/12/10 11:00 AM,38.06,3.01,31.45,0.310782471
8/12/10 12:00 PM,38.05,3.01,31.45,0.310269743
8/12/10 1:00 PM,38.05,3.00,31.44,0.309915331
8/12/10 2:00 PM,38.04,3.00,31.44,0.309796042
8/12/10 3:00 PM,38.04,2.99,31.44,0.30966099
8/12/10 4:00 PM,38.03,2.98,31.44,0.309539122
8/12/10 5:00 PM,38.03,2.98,31.44,0.309161302
8/12/10 6:00 PM,38.02,2.97,31.44,0.30861483
8/12/10 7:00 PM,38.02,2.97,31.44,0.307448032
8/12/10 8:00 PM,38.01,2.97,31.44,0.305983311
8/12/10 9:00 PM,38.01,2.97,31.44,0.303447812
8/12/10 10:00 PM,38.01,2.97,31.43,0.300879922
8/12/10 11:00 PM,38.00,2.97,31.43,0.297802235
8/13/10 12:00 AM,38.00,2.97,31.43,0.295090611
8/13/10 1:00 AM,38.00,2.98,31.43,0.293656136
8/13/10 2:00 AM,37.99,2.98,31.43,0.292637325
8/13/10 3:00 AM,37.99,2.98,31.42,0.292696398
8/13/10 4:00 AM,37.99,2.99,31.42,0.293556768
8/13/10 5:00 AM,37.98,2.99,31.42,0.295211431
8/13/10 6:00 AM,37.98,3.00,31.42,0.296624288
8/13/10 7:00 AM,37.98,3.00,31.41,0.295403823
8/13/10 8:00 AM,37.97,3.00,31.41,0.293665473
8/13/10 9:00 AM,37.97,3.00,31.41,0.291908554
8/13/10 10:00 AM,37.96,3.00,31.41,0.290452935
8/13/10 11:00 AM,37.96,3.00,31.41,0.289269091
8/13/10 12:00 PM,37.95,2.99,31.41,0.288844873
8/13/10 1:00 PM,37.95,2.99,31.41,0.288356374
8/13/10 2:00 PM,37.94,2.98,31.40,0.288086331
8/13/10 3:00 PM,37.94,2.98,31.40,0.287754912
8/13/10 4:00 PM,37.94,2.97,31.40,0.287475624
8/13/10 5:00 PM,37.93,2.96,31.40,0.286966735
8/13/10 6:00 PM,37.93,2.96,31.40,0.286014462
8/13/10 7:00 PM,37.92,2.96,31.40,0.284458091
8/13/10 8:00 PM,37.92,2.96,31.40,0.282557589
8/13/10 9:00 PM,37.92,2.96,31.39,0.279898277
8/13/10 10:00 PM,37.91,2.96,31.39,0.277201487
8/13/10 11:00 PM,37.91,2.96,31.39,0.273964538
8/14/10 12:00 AM,37.90,2.96,31.39,0.271555316
8/14/10 1:00 AM,37.90,2.96,31.39,0.26999598
8/14/10 2:00 AM,37.90,2.97,31.38,0.269007434
8/14/10 3:00 AM,37.90,2.97,31.38,0.268964619
8/14/10 4:00 AM,37.89,2.97,31.38,0.270012888
8/14/10 5:00 AM,37.89,2.98,31.38,0.271573087
8/14/10 6:00 AM,37.89,2.98,31.38,0.272891558
8/14/10 7:00 AM,37.88,2.99,31.37,0.271678628
8/14/10 8:00 AM,37.88,2.99,31.37,0.269878147
8/14/10 9:00 AM,37.87,2.99,31.37,0.268084035
8/14/10 10:00 AM,37.87,2.99,31.37,0.266610394
8/14/10 11:00 AM,37.87,2.98,31.37,0.265399805
8/14/10 12:00 PM,37.86,2.98,31.37,0.264939802
8/14/10 1:00 PM,37.86,2.97,31.37,0.264436333
8/14/10 2:00 PM,37.85,2.97,31.36,0.264137528
8/14/10 3:00 PM,37.85,2.96,31.36,0.263798109
8/14/10 4:00 PM,37.85,2.96,31.36,0.263630447
8/14/10 5:00 PM,37.84,2.95,31.36,0.263146199
8/14/10 6:00 PM,37.84,2.95,31.36,0.262445031
8/14/10 7:00 PM,37.83,2.94,31.36,0.261171466
8/14/10 8:00 PM,37.83,2.94,31.36,0.259601144
8/14/10 9:00 PM,37.83,2.94,31.36,0.25733208
8/14/10 10:00 PM,37.82,2.94,31.35,0.255034121
8/14/10 11:00 PM,37.82,2.95,31.35,0.25218511
8/15/10 12:00 AM,37.82,2.95,31.35,0.249689795
8/15/10 1:00 AM,37.81,2.95,31.35,0.24849167
8/15/10 2:00 AM,37.81,2.95,31.35,0.248108251
8/15/10 3:00 AM,37.81,2.96,31.34,0.248652724
8/15/10 4:00 AM,37.81,2.96,31.34,0.250065964
8/15/10 5:00 AM,37.80,2.96,31.34,0.252333375
8/15/10 6:00 AM,37.80,2.97,31.34,0.25442717
8/15/10 7:00 AM,37.80,2.97,31.34,0.253447573
8/15/10 8:00 AM,37.79,2.97,31.33,0.251655526
8/15/10 9:00 AM,37.79,2.97,31.33,0.2498194
8/15/10 10:00 AM,37.78,2.97,31.33,0.2486294
8/15/10 11:00 AM,37.78,2.97,31.33,0.247724294
8/15/10 12:00 PM,37.77,2.97,31.33,0.247405305
8/15/10 1:00 PM,37.77,2.96,31.33,0.247250481
8/15/10 2:00 PM,37.77,2.95,31.33,0.247225195
8/15/10 3:00 PM,37.76,2.95,31.33,0.247107878
8/15/10 4:00 PM,37.76,2.94,31.32,0.247075252
8/15/10 5:00 PM,37.75,2.94,31.32,0.246726975
8/15/10 6:00 PM,37.75,2.93,31.32,0.246071737
8/15/10 7:00 PM,37.75,2.93,31.32,0.244806183
8/15/10 8:00 PM,37.74,2.93,31.32,0.243224
8/15/10 9:00 PM,37.74,2.93,31.32,0.241318959
8/15/10 10:00 PM,37.73,2.93,31.32,0.239391428
8/15/10 11:00 PM,37.73,2.93,31.31,0.236917321
8/16/10 12:00 AM,37.73,2.93,31.31,0.235266069
8/16/10 1:00 AM,37.73,2.94,31.31,0.234616222
8/16/10 2:00 AM,37.72,2.94,31.31,0.234658
8/16/10 3:00 AM,37.72,2.94,31.31,0.235384629
8/16/10 4:00 AM,37.72,2.95,31.30,0.237414991
8/16/10 5:00 AM,37.72,2.95,31.30,0.240407259
8/16/10 6:00 AM,37.71,2.95,31.30,0.243223098
8/16/10 7:00 AM,37.71,2.96,31.30,0.242587276
8/16/10 8:00 AM,37.70,2.96,31.30,0.240914507
8/16/10 9:00 AM,37.70,2.96,31.29,0.239144579
8/16/10 10:00 AM,37.69,2.96,31.29,0.23770586
8/16/10 11:00 AM,37.69,2.96,31.29,0.236851631
8/16/10 12:00 PM,37.69,2.95,31.29,0.236610708
8/16/10 1:00 PM,37.68,2.95,31.29,0.236505865
8/16/10 2:00 PM,37.68,2.94,31.29,0.236560581
8/16/10 3:00 PM,37.67,2.93,31.29,0.236466036
8/16/10 4:00 PM,37.67,2.93,31.28,0.236497343
8/16/10 5:00 PM,37.67,2.92,31.28,0.236220773
8/16/10 6:00 PM,37.66,2.92,31.28,0.235623838
8/16/10 7:00 PM,37.66,2.92,31.28,0.234411547
8/16/10 8:00 PM,37.65,2.91,31.28,0.232827564
8/16/10 9:00 PM,37.65,2.91,31.28,0.230864237
8/16/10 10:00 PM,37.65,2.92,31.28,0.228852979
8/16/10 11:00 PM,37.64,2.92,31.27,0.226399901
8/17/10 12:00 AM,37.64,2.92,31.27,0.224887708
8/17/10 1:00 AM,37.64,2.92,31.27,0.22455539
